target,turn_nr,dialogue_act_history,user_utterance,user_utterance_dialogue_act,ref_domain,ref_doc_type,ref_knowledge,ref_know_nr,ref_know_sentiment,ref_know_avg_sentiment,ref_response,ref_response_length,ref_response_sent_nr,ref_response_summary,ref_response_summary_sentiment,ref_response_question,target,pred_domain,pred_doc_type,pred_knowledge,pred_know_nr,pred_know_sentiment,pred_know_avg_sentiment,pred_response,pred_response_length,pred_response_sent_nr,pred_response_summary,pred_response_summary_sentiment,pred_response_question,bleu,meteor,rouge1,rouge2,rougeL,appropriateness,relevance
True,7.0,"['statement', 'opinion', 'opinion', 'statement', 'open_question_opinion', 'opinion', 'opinion']",I really want a spot with a good location.,opinion,restaurant,review,"[""It's a nice location and they a terrific variety of drink options."", 'The restaurant has a nice location and it is close to the main streets.', 'It was in a great location and right away we were greeted by a friendly host, who welcomed us to our seat.', 'The restaurant is in a good location so they just have to improve their food quality.', ""I'd probably come back again to try their drinks, because their drink menu seemed to be pretty extensive, and I like how convenient the location is to my home."", ""Lots of drinks to choose from, but it's out of the way from most places so you kind of just...have to drive there, if that makes sense.""]",6.0,"[0.3, 0.3833333333333333, 0.48690476190476195, 0.7, 0.08333333333333333, 0.55]",0.4172619047619048,"People are very happy with the location of the slug and lettuce, but while most people also like the location of the Backstreet bistro, there are comments that it's out of the way.",180.0,1.0,People are very happy with the location of the slug and lettuce.  but while most people also like the location of the Backstreet bistro.  there are comments that it's out of the way.,0.75,,True,restaurant,review,"['The restaurant is in a good location so they just have to improve their food quality.', 'The restaurant has a nice location and it is close to the main streets.', ""I'd probably come back again to try their drinks, because their drink menu seemed to be pretty extensive, and I like how convenient the location is to my home."", ""It's a nice location and they a terrific variety of drink options."", 'It was in a great location and right away we were greeted by a friendly host, who welcomed us to our seat.', ""Lots of drinks to choose from, but it's out of the way from most places so you kind of just...have to drive there, if that makes sense.""]",6,"[0.7, 0.3833333333333333, 0.08333333333333333, 0.3, 0.48690476190476195, 0.55]",0.4172619047619048,"

The restaurant is in a good location, so if you're looking for a spot that's convenient to get to, this is a great option. They have a wide variety of drinks to choose from, so if you're looking for a place to get a good drink, this is a great option. However, the quality of the food could be improved. would you like to know more about them?",345,4,"

The restaurant is in a good location, so if you're looking for a spot that's convenient to get to, this is a great option.. They have a wide variety of drinks to choose from, so if you're looking for a place to get a good drink, this is a great option.. However, the quality of the food could be improved.",0.5799999999999998,would you like to know more about them?,0.013642338004430593,0.12339965066129976,0.17142857142857143,0.01941747572815534,0.11428571428571428,,
True,3.0,"['statement', 'statement', 'yes_no_question']",Are their rooms clean?,yes_no_question,hotel,review,['I found that the room had been cleaned by housekeeping to an exceptional degree.'],1.0,[0.6666666666666666],0.6666666666666666,Rosa's Bed and Breakfast has one review that says the room was really clean and the housekeeping did an exceptional job.,120.0,1.0,Rosa's Bed and Breakfast has one review that says the room was really clean and the housekeeping did an exceptional job.,0.5166666666666666,,True,hotel,review,['I found that the room had been cleaned by housekeeping to an exceptional degree.'],1,[0.6666666666666666],0.6666666666666666,"

The rooms at Rosa's bed and breakfast are clean and well-maintained. Housekeeping does a great job of keeping the rooms clean and comfortable for guests. would you like to know more about them?",195,3,"

The rooms at Rosa's bed and breakfast are clean and well-maintained.. Housekeeping does a great job of keeping the rooms clean and comfortable for guests.",0.4833333333333334,would you like to know more about them?,0.028048598302198354,0.24081947554489494,0.42105263157894735,0.21818181818181817,0.31578947368421045,,
True,7.0,"['statement', 'statement', 'open_question_factual', 'statement', 'command', 'command', 'command']",Do they have a nice selection of non-alcoholic drinks?,command,restaurant,review,"[""I also liked that there were tons of non alcoholic drink options since I don't drink alcohol."", 'They also had many non-alcoholic drink options which were good but a little overpriced.', 'However, the portion sizes were quite small, and we were disappointed in the very limited selection of non-alcoholic drink options for the kids in our group.']",3.0,"[0.175, 0.33749999999999997, -0.3642857142857143]",0.0494047619047618,Efe's Restaurant has great reviews on the non alcoholic drink options and the Anatolia has mixed reviews with one guest saying the drinks for kids were limited. Would you like to know more about either of them?,210.0,2.0,Efe's Restaurant has great reviews on the non alcoholic drink options and the Anatolia has mixed reviews with one guest saying the drinks for kids were limited.,0.1196428571428571,Would you like to know more about either of them?,True,restaurant,review,"[""I also liked that there were tons of non alcoholic drink options since I don't drink alcohol."", 'They also had many non-alcoholic drink options which were good but a little overpriced.', 'However, the portion sizes were quite small, and we were disappointed in the very limited selection of non-alcoholic drink options for the kids in our group.', 'My one biggest criticism is that the drinks were too expensive, as even the non-alcoholic drinks could run over seven dollars.']",4,"[0.175, 0.33749999999999997, -0.3642857142857143, -0.5]",-0.08794642857142859,"

Yes, both efes restaurant and anatolia have a nice selection of non-alcoholic drinks. Would you like me to make a booking at one of them for you?",147,2,"

Yes, both efes restaurant and anatolia have a nice selection of non-alcoholic drinks.",0.6,Would you like me to make a booking at one of them for you?,0.08142714384504281,0.21050174821394665,0.45454545454545453,0.15625,0.33333333333333337,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,5.0,"['statement', 'statement', 'yes_no_question', 'statement', 'open_question_factual']",Is there a big room available?,open_question_factual,hotel,review,"['I did enjoy the spacious room and the view was an unexpected plus.', 'However, the room in which I stayed felt cramped and small.']",2.0,"[0.25, -0.25]",0.0,"It is not clear if there is a big room available, but one customer said the room they got was spacious while another said the one they got was cramped.",151.0,1.0,It is not clear if there is a big room available.  but one customer said the room they got was spacious while another said the one they got was cramped.,0.1166666666666666,,True,hotel,review,"['I did enjoy the spacious room and the view was an unexpected plus.', 'However, the room in which I stayed felt cramped and small.']",2,"[0.25, -0.25]",0.0,"
	The Avalon hotel has both big and small rooms available. would you like to know more about them?",98,2,"
	The Avalon hotel has both big and small rooms available.",0.05000000000000001,would you like to know more about them?,0.01382873248277475,0.042178614869221816,0.16666666666666669,0.043478260869565216,0.125,,
True,11.0,"['open_question_opinion', 'opinion', 'opinion', 'command', 'command', 'command', 'opinion', 'open_question_opinion', 'opinion', 'opinion', 'pos_answer']",Yes but would it happen to have sanitized and clean bathrooms as well?,pos_answer,hotel,review,"['The facilities, especially the bathroom were super-clean and sanitary.', 'During my recent stay at ALLENBELL with your family, I was impressed by the big room with a clean bathroom.']",2.0,"[0.0, 0.3416666666666667]",0.1708333333333333,"According to the reviews I have on hand for that location, the bathrooms have been described as sanitary and impressively clean!",128.0,1.0,According to the reviews I have on hand for that location.  the bathrooms have been described as sanitary and impressively clean!,0.4583333333333333,,True,hotel,review,"['The facilities, especially the bathroom were super-clean and sanitary.', 'During my recent stay at ALLENBELL with your family, I was impressed by the big room with a clean bathroom.']",2,"[0.0, 0.3416666666666667]",0.17083333333333334,"

The Allenbell has clean and sanitized bathrooms for guests to use. would you like to know more about them?",108,2,"

The Allenbell has clean and sanitized bathrooms for guests to use.",0.3666666666666667,would you like to know more about them?,0.024689783360287473,0.09467455621301776,0.3,0.0,0.1,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,7.0,"['command', 'statement', 'thanking', 'statement', 'command', 'command', 'yes_no_question']",Do they have sanitary restrooms?,yes_no_question,hotel,review,"['I also saw some hairs in the bathroom, which was evidently not well cleaned.', 'Upon using the bathroom facilities, we all saw that they were pristine and it looks like they had been recently cleaned.', 'The view from the room was also amazing, and the cleanliness of the bathroom was top notch.']",3.0,"[-0.125, 0.0, 0.55]",0.1416666666666667,"According to the reviews that I have on hand for that location, the opinions are mxed.  One third thought they were not well cleaned, while two thirds thought they were top notch and pristine.",192.0,2.0,"According to the reviews that I have on hand for that location, the opinions are mxed.  . One third thought they were not well cleaned, while two thirds thought they were top notch and pristine.",0.25,,True,hotel,review,"['The view from the room was also amazing, and the cleanliness of the bathroom was top notch.', 'Upon using the bathroom facilities, we all saw that they were pristine and it looks like they had been recently cleaned.']",2,"[0.55, 0.0]",0.275,"

The hobsons house is a great choice for a moderately priced hotel in the west with free parking and sanitary restrooms. would you like to know more about them?",161,2,"

The hobsons house is a great choice for a moderately priced hotel in the west with free parking and sanitary restrooms.",0.4000000000000001,would you like to know more about them?,0.014309394835630351,0.04127765697941772,0.15873015873015872,0.0,0.126984126984127,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,7.0,"['opinion', 'command', 'command', 'statement', 'open_question_factual', 'statement', 'yes_no_question']",Does the restaurant serve alcohol?,yes_no_question,restaurant,review,"['The bartender can make just about anything with our without alcohol.', 'When we were seated we were given a menu with a vast amount of various drink options.', 'The drinks were quite affordable and tasty, the service was prompt, and the outdoor space was perfect for dining out.', 'I liked the drinks and they were well made.', ""When searching online for a local restaurant specializing in international cuisine, I was intrigued by the Missing Sock restaurant, which is known for it's extensive, affordable drink menu."", 'The mixed drinks were incredible and my wife may have ordered more than she should have.', 'The bill was high and both the food and drinks were costly.', 'The food was expensive, but definitely high quality as were the drinks.', 'It was crazy.', 'Does The Missing Sock serve alcohol?Alcohol is served here.']",10.0,"[0.0, 0.0, 1.0, 0.6, -0.05, 0.4666666666666666, 0.16, -0.16999999999999998, -0.6, -0.2]",0.1206666666666666,"Yes, and reviews of the drinks are quite positive. Can I answer anything else about the restaurant for you?",107.0,2.0,"Yes, and reviews of the drinks are quite positive.",0.2272727272727272,Can I answer anything else about the restaurant for you?,True,restaurant,review,"['The food was expensive, but definitely high quality as were the drinks.', 'Does The Missing Sock serve alcohol?Alcohol is served here.', 'I liked the drinks and they were well made.', 'The mixed drinks were incredible and my wife may have ordered more than she should have.', 'The drinks were quite affordable and tasty, the service was prompt, and the outdoor space was perfect for dining out.', ""When searching online for a local restaurant specializing in international cuisine, I was intrigued by the Missing Sock restaurant, which is known for it's extensive, affordable drink menu."", 'When we were seated we were given a menu with a vast amount of various drink options.', 'The bill was high and both the food and drinks were costly.', ""It's too bad that there was such a limited selection of soda for the kids to choose from."", 'The bartender can make just about anything with our without alcohol.', ""They include many options without alcohol on their drink menu so it's great to bring the kids.""]",11,"[-0.16999999999999998, -0.2, 0.6, 0.4666666666666666, 1.0, -0.05, 0.0, 0.16, -0.25714285714285706, 0.0, 0.65]",0.19995670995670997,"

Yes, the restaurant serves alcohol. would you like to know more about them?",77,2,"

Yes, the restaurant serves alcohol.",0.0,would you like to know more about them?,0.056536173460000116,0.15148725969202056,0.3125,0.06666666666666667,0.25,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,5.0,"['yes_no_question', 'command', 'pos_answer', 'statement', 'yes_no_question']",Do they offer a pleasant view of the restaurant's surroundings?,yes_no_question,restaurant,review,"['The location could not be better: right in the heart of the city with excellent views after the sun goes down.', 'They also have a modest drinks menu with some affordable prices, but I was more interested in the beautiful view from my window seat, which allowed me to watch the sun setting as I dined.', 'The only places they can use some improvement in is giving it all a better view which might also bring up the atmosphere as well', ""I have to say, the service was excellent, and the views from the restaurant can't be beat.""]",4.0,"[0.4075396825396825, 0.425, 0.25, 1.0]",0.5206349206349206,"Most reviews of The Nirala loved the gorgeous views, but I did read a review from one past diner who was disappointed with the sights from their table. Do you have any other questions that I can answer for you today?",216.0,2.0,"Most reviews of The Nirala loved the gorgeous views, but I did read a review from one past diner who was disappointed with the sights from their table.",0.18,Do you have any other questions that I can answer for you today?,True,restaurant,review,"['The only places they can use some improvement in is giving it all a better view which might also bring up the atmosphere as well', ""I have to say, the service was excellent, and the views from the restaurant can't be beat."", 'It was at the most wonderfully scenic location.', 'They also have a modest drinks menu with some affordable prices, but I was more interested in the beautiful view from my window seat, which allowed me to watch the sun setting as I dined.', 'The location could not be better: right in the heart of the city with excellent views after the sun goes down.']",5,"[0.25, 1.0, 0.75, 0.425, 0.4075396825396825]",0.5665079365079365,"

The Nirala is a moderately priced restaurant in the north of town, and it offers a pleasant view of the restaurant's surroundings. would you like to know more about them?",172,2,"

The Nirala is a moderately priced restaurant in the north of town, and it offers a pleasant view of the restaurant's surroundings.",0.27777777777777773,would you like to know more about them?,0.024067221738083247,0.09716086499750133,0.2222222222222222,0.05714285714285715,0.16666666666666666,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,11.0,"['statement', 'open_question_factual', 'thanking', 'opinion', 'statement', 'statement', 'statement', 'statement', 'statement', 'opinion', 'open_question_opinion']",Is the place quiet?,open_question_opinion,hotel,review,"['I also enjoyed the great view as that helped me take a moment to enjoy some peace and quiet.', 'The place was quiet so we could hear ourselves talk and just relax because we were there to get away from our hectic schedules.', 'I noticed that throughout my stay I was not disturbed by any loud or disruptive patrons.']",3.0,"[0.42500000000000004, 0.0, 0.1]",0.175,"Acorn guest house's reviews all agree that the hotel is a place of peace and quiet, without any loud or disruptive patrons.",123.0,1.0,Acorn guest house's reviews all agree that the hotel is a place of peace and quiet.  without any loud or disruptive patrons.,0.05,,True,hotel,review,"['The place was quiet so we could hear ourselves talk and just relax because we were there to get away from our hectic schedules.', 'I noticed that throughout my stay I was not disturbed by any loud or disruptive patrons.', 'I also enjoyed the great view as that helped me take a moment to enjoy some peace and quiet.']",3,"[0.0, 0.1, 0.42500000000000004]",0.17500000000000002,"

The Acorn Guest House would be a great choice for you if you are looking for a quiet place to stay. This guest house has received positive reviews for its quiet atmosphere and its great views. would you like to know more about them?",234,3,"

The Acorn Guest House would be a great choice for you if you are looking for a quiet place to stay.. This guest house has received positive reviews for its quiet atmosphere and its great views.",0.3654545454545455,would you like to know more about them?,0.013072157844994778,0.1782441003111041,0.2686567164179105,0.06153846153846154,0.1791044776119403,,
True,13.0,"['yes_no_question', 'yes_no_question', 'opinion', 'command', 'command', 'statement', 'statement', 'command', 'opinion', 'statement', 'command', 'statement', 'open_question_opinion']","I'm kind of a neat freak, how often does the hotel clean their rooms?",open_question_opinion,hotel,review,"['The room was very clean too which is always wonderful.', 'This room was very spacious and both the room and bathroom were extremely clean.', 'Everything else was a disaster, especially the lack of cleanliness in the room when we checked in, and the incredibly low water pressure in the bathroom when we took our morning showers.', 'However, the room itself had been recently cleaned and made pristine by housekeeping staff.', 'The rooms are clean as well which is definitely a plus.']",5.0,"[0.7383333333333334, 0.2833333333333333, 0.0, 0.0, 0.18333333333333335]",0.241,"According to several reviews of Sleeperz hotel, the rooms are very clean, but one guest said that the cleanliness was not satisfactory upon check in.",149.0,1.0,According to several reviews of Sleeperz hotel.  the rooms are very clean.  but one guest said that the cleanliness was not satisfactory upon check in.,0.2383333333333333,,True,hotel,review,"['The room was very clean too which is always wonderful.', 'The rooms are clean as well which is definitely a plus.', 'You can tell they like to take care of it and make it hygienic.', 'However, the room itself had been recently cleaned and made pristine by housekeeping staff.', 'Everything else was a disaster, especially the lack of cleanliness in the room when we checked in, and the incredibly low water pressure in the bathroom when we took our morning showers.']",5,"[0.7383333333333334, 0.18333333333333335, 0.0, 0.0, 0.0]",0.18433333333333335,"

The rooms are cleaned on a regular basis and are kept in good condition. However, if you are a neat freak, you may want to request a specific cleaning schedule from the hotel staff. would you like to know more about them?",223,3,"

The rooms are cleaned on a regular basis and are kept in good condition.. However, if you are a neat freak, you may want to request a specific cleaning schedule from the hotel staff.",0.2333333333333333,would you like to know more about them?,0.02264164155209104,0.11754822347233879,0.2388059701492537,0.061538461538461535,0.1492537313432836,,
True,11.0,"['open_question_factual', 'open_question_opinion', 'opinion', 'statement', 'pos_answer', 'statement', 'command', 'open_question_factual', 'opinion', 'opinion', 'yes_no_question']",Are the servings large?,yes_no_question,restaurant,review,"['The portion sizes were lacking, but the food did taste amazing and exactly how we liked it.', 'While the service and food were mediocre, along with high drink prices, they served very good portions of food.']",2.0,"[0.4833333333333334, 0.18999999999999997]",0.3366666666666666,Pizza Express serves good portions of food which tastes amazing and is fresh. Would you like to book there?,107.0,2.0,Pizza Express serves good portions of food which tastes amazing and is fresh.,0.5333333333333333,Would you like to book there?,True,restaurant,review,"['While the service and food were mediocre, along with high drink prices, they served very good portions of food.', 'The portion sizes were lacking, but the food did taste amazing and exactly how we liked it.', 'In the end, we had a great time and a good filling dinner.']",3,"[0.18999999999999997, 0.4833333333333334, 0.75]",0.47444444444444445,"

The Pizza Express in the centre is a good choice for Italian food. The servings are large, and the food is good. would you like to know more about them?",154,3,"

The Pizza Express in the centre is a good choice for Italian food.. The servings are large, and the food is good.",0.4035714285714286,would you like to know more about them?,0.06205043833616817,0.2150585463553872,0.44897959183673464,0.1702127659574468,0.4081632653061224,,
True,11.0,"['yes_no_question', 'statement', 'comment', 'command', 'yes_no_question', 'statement', 'command', 'opinion', 'opinion', 'opinion', 'open_question_factual']",How are the sights through the windows at the Nirala?,open_question_factual,restaurant,review,"['The location could not be better: right in the heart of the city with excellent views after the sun goes down.', 'They also have a modest drinks menu with some affordable prices, but I was more interested in the beautiful view from my window seat, which allowed me to watch the sun setting as I dined.', 'The only places they can use some improvement in is giving it all a better view which might also bring up the atmosphere as well', ""I have to say, the service was excellent, and the views from the restaurant can't be beat.""]",4.0,"[0.4075396825396825, 0.425, 0.25, 1.0]",0.5206349206349206,Pretty much every review I found said that the view from the windows is amazing. Only one person felt otherwise. Would you like to make a reservation there?,156.0,3.0,Pretty much every review I found said that the view from the windows is amazing.. Only one person felt otherwise.,0.2625,Would you like to make a reservation there?,True,restaurant,review,"[""I have to say, the service was excellent, and the views from the restaurant can't be beat."", 'The only places they can use some improvement in is giving it all a better view which might also bring up the atmosphere as well', 'It was at the most wonderfully scenic location.', 'They also have a modest drinks menu with some affordable prices, but I was more interested in the beautiful view from my window seat, which allowed me to watch the sun setting as I dined.', 'The location could not be better: right in the heart of the city with excellent views after the sun goes down.']",5,"[1.0, 0.25, 0.75, 0.425, 0.4075396825396825]",0.5665079365079365,"

The Nirala is an excellent choice for a restaurant in the north with beautiful views from the windows. would you like to know more about them?",144,2,"

The Nirala is an excellent choice for a restaurant in the north with beautiful views from the windows.",0.925,would you like to know more about them?,0.08739223161185039,0.13342556243526046,0.4074074074074074,0.23076923076923075,0.3333333333333333,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,3.0,"['statement', 'opinion', 'yes_no_question']",Is the view decent from the room?,yes_no_question,hotel,review,"['I was super happy with the large size of the room, which had a great view and super fast Wi-Fi.', 'The room had a great view and was in a good location.', 'The views from the lodge were also amazing which will lead to fond memories.', 'The view was amazing and private at the same time.', 'The view is nice, especially at night.']",5.0,"[0.44682539682539685, 0.75, 0.6000000000000001, 0.20000000000000004, 0.3]",0.4593650793650794,"Most customers have raved about the view from their rooms, especially with all the stars out at night.",102.0,1.0,Most customers have raved about the view from their rooms.  especially with all the stars out at night.,0.25,,True,hotel,review,"['The views from the lodge were also amazing which will lead to fond memories.', 'The view was amazing and private at the same time.', 'The room had a great view and was in a good location.', 'The view is nice, especially at night.', 'I was super happy with the large size of the room, which had a great view and super fast Wi-Fi.']",5,"[0.6000000000000001, 0.20000000000000004, 0.75, 0.3, 0.44682539682539685]",0.4593650793650794,"
	Yes, the views from the rooms are great. would you like to know more about them?",82,2,"
	Yes, the views from the rooms are great.",0.8,would you like to know more about them?,0.031240872878023577,0.12154438215386995,0.35294117647058826,0.125,0.23529411764705882,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
True,9.0,"['statement', 'statement', 'pos_answer', 'statement', 'statement', 'command', 'command', 'command', 'yes_no_question']",Does this place have good atmosphere?,yes_no_question,restaurant,review,"['It was a great atmosphere as there was nice outdoor dining with a pleasant view to contemplate as I ate.', 'The entire atmosphere was enjoyable.', 'This is an adventurous high quality restaurant.']",3.0,"[0.7111111111111111, 0.25, 0.33]",0.4303703703703704,"Previous customers have called the atmosphere enjoyable, adventurous, great and had a pleasant view. Would you like to book a table?",132.0,2.0,"Previous customers have called the atmosphere enjoyable, adventurous, great and had a pleasant view.",0.4733333333333333,Would you like to book a table?,True,restaurant,review,"['The entire atmosphere was enjoyable.', 'It was a great atmosphere as there was nice outdoor dining with a pleasant view to contemplate as I ate.', 'This is an adventurous high quality restaurant.']",3,"[0.25, 0.7111111111111111, 0.33]",0.4303703703703704,"

The Bedouin has good atmosphere according to its reviews. would you like to know more about them?",99,2,"

The Bedouin has good atmosphere according to its reviews.",0.7,would you like to know more about them?,0.06534967532207862,0.1427659003870735,0.31578947368421056,0.16666666666666663,0.31578947368421056,,
False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
